image_path,body_part,class_name,file_name,extension,disease_label,body_part_label,split,augmented
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\foot-and-mougth-15-_jpg.rf.5a530533f7e2c765666c65742651de5c_aug0.jpg,Head,Diseased Head,foot-and-mougth-15-_jpg.rf.5a530533f7e2c765666c65742651de5c.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\foot-and-mougth-15-_jpg.rf.5a530533f7e2c765666c65742651de5c_aug1.jpg,Head,Diseased Head,foot-and-mougth-15-_jpg.rf.5a530533f7e2c765666c65742651de5c.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\foot-and-mougth-15-_jpg.rf.5a530533f7e2c765666c65742651de5c_aug2.jpg,Head,Diseased Head,foot-and-mougth-15-_jpg.rf.5a530533f7e2c765666c65742651de5c.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230723074812_aug0.jpg,Head,Normal Head,IMG20230723074812.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230723074812_aug1.jpg,Head,Normal Head,IMG20230723074812.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230723074812_aug2.jpg,Head,Normal Head,IMG20230723074812.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\P1020006WM-1_aug0.jpg,Head,Diseased Head,P1020006WM-1.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\P1020006WM-1_aug1.jpg,Head,Diseased Head,P1020006WM-1.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\P1020006WM-1_aug2.jpg,Head,Diseased Head,P1020006WM-1.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\Underside of tongue 3_aug0.jpg,Head,Normal Head,Underside of tongue 3.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\Underside of tongue 3_aug1.jpg,Head,Normal Head,Underside of tongue 3.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\Underside of tongue 3_aug2.jpg,Head,Normal Head,Underside of tongue 3.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\foot-and-mougth-2-_jpeg.rf.f2c9b5f17afdc2e8bfe62ac6559fdcb8_aug0.jpg,Head,Diseased Head,foot-and-mougth-2-_jpeg.rf.f2c9b5f17afdc2e8bfe62ac6559fdcb8.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\foot-and-mougth-2-_jpeg.rf.f2c9b5f17afdc2e8bfe62ac6559fdcb8_aug1.jpg,Head,Diseased Head,foot-and-mougth-2-_jpeg.rf.f2c9b5f17afdc2e8bfe62ac6559fdcb8.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\foot-and-mougth-2-_jpeg.rf.f2c9b5f17afdc2e8bfe62ac6559fdcb8_aug2.jpg,Head,Diseased Head,foot-and-mougth-2-_jpeg.rf.f2c9b5f17afdc2e8bfe62ac6559fdcb8.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\P1010981WM_aug0.jpg,Head,Diseased Head,P1010981WM.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\P1010981WM_aug1.jpg,Head,Diseased Head,P1010981WM.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\P1010981WM_aug2.jpg,Head,Diseased Head,P1010981WM.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Diseased lower lip mucosa 11_aug0.jpg,Head,Diseased Head,Diseased lower lip mucosa 11.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Diseased lower lip mucosa 11_aug1.jpg,Head,Diseased Head,Diseased lower lip mucosa 11.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Diseased lower lip mucosa 11_aug2.jpg,Head,Diseased Head,Diseased lower lip mucosa 11.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\FMD_001_jpg.rf.80292dc75269b6d4794de313db816e33_aug0.jpg,Head,Diseased Head,FMD_001_jpg.rf.80292dc75269b6d4794de313db816e33.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\FMD_001_jpg.rf.80292dc75269b6d4794de313db816e33_aug1.jpg,Head,Diseased Head,FMD_001_jpg.rf.80292dc75269b6d4794de313db816e33.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\FMD_001_jpg.rf.80292dc75269b6d4794de313db816e33_aug2.jpg,Head,Diseased Head,FMD_001_jpg.rf.80292dc75269b6d4794de313db816e33.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924145807_aug0.jpg,Head,Normal Head,IMG20230924145807.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924145807_aug1.jpg,Head,Normal Head,IMG20230924145807.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924145807_aug2.jpg,Head,Normal Head,IMG20230924145807.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\BrownSwisscattle109_aug0.jpg,Head,Normal Head,BrownSwisscattle109.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\BrownSwisscattle109_aug1.jpg,Head,Normal Head,BrownSwisscattle109.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\BrownSwisscattle109_aug2.jpg,Head,Normal Head,BrownSwisscattle109.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\foot-and-mougth-18-_jpg.rf.93e34163ac94abb8789ae503489d5599_aug0.jpg,Head,Diseased Head,foot-and-mougth-18-_jpg.rf.93e34163ac94abb8789ae503489d5599.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\foot-and-mougth-18-_jpg.rf.93e34163ac94abb8789ae503489d5599_aug1.jpg,Head,Diseased Head,foot-and-mougth-18-_jpg.rf.93e34163ac94abb8789ae503489d5599.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\foot-and-mougth-18-_jpg.rf.93e34163ac94abb8789ae503489d5599_aug2.jpg,Head,Diseased Head,foot-and-mougth-18-_jpg.rf.93e34163ac94abb8789ae503489d5599.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG_0357-01_aug0.jpg,Head,Normal Head,IMG_0357-01.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG_0357-01_aug1.jpg,Head,Normal Head,IMG_0357-01.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG_0357-01_aug2.jpg,Head,Normal Head,IMG_0357-01.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\BB19012024175102_front_png_jpg.rf.03ec3748dbdb4481c6f924ea02fa96b2_aug0.jpg,Head,Normal Head,BB19012024175102_front_png_jpg.rf.03ec3748dbdb4481c6f924ea02fa96b2.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\BB19012024175102_front_png_jpg.rf.03ec3748dbdb4481c6f924ea02fa96b2_aug1.jpg,Head,Normal Head,BB19012024175102_front_png_jpg.rf.03ec3748dbdb4481c6f924ea02fa96b2.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\BB19012024175102_front_png_jpg.rf.03ec3748dbdb4481c6f924ea02fa96b2_aug2.jpg,Head,Normal Head,BB19012024175102_front_png_jpg.rf.03ec3748dbdb4481c6f924ea02fa96b2.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924145344_aug0.jpg,Head,Normal Head,IMG20230924145344.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924145344_aug1.jpg,Head,Normal Head,IMG20230924145344.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924145344_aug2.jpg,Head,Normal Head,IMG20230924145344.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\Non-diseased muzzle 38 with tongue_aug0.jpg,Head,Normal Head,Non-diseased muzzle 38 with tongue.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\Non-diseased muzzle 38 with tongue_aug1.jpg,Head,Normal Head,Non-diseased muzzle 38 with tongue.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\Non-diseased muzzle 38 with tongue_aug2.jpg,Head,Normal Head,Non-diseased muzzle 38 with tongue.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230723074010_aug0.jpg,Head,Normal Head,IMG20230723074010.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230723074010_aug1.jpg,Head,Normal Head,IMG20230723074010.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230723074010_aug2.jpg,Head,Normal Head,IMG20230723074010.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\mouth_4-5_days_7WM_aug0.jpg,Head,Diseased Head,mouth_4-5_days_7WM.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\mouth_4-5_days_7WM_aug1.jpg,Head,Diseased Head,mouth_4-5_days_7WM.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\mouth_4-5_days_7WM_aug2.jpg,Head,Diseased Head,mouth_4-5_days_7WM.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG_0647-00_aug0.jpg,Head,Normal Head,IMG_0647-00.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG_0647-00_aug1.jpg,Head,Normal Head,IMG_0647-00.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG_0647-00_aug2.jpg,Head,Normal Head,IMG_0647-00.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\imgs012_aug0.jpg,Head,Normal Head,imgs012.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\imgs012_aug1.jpg,Head,Normal Head,imgs012.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\imgs012_aug2.jpg,Head,Normal Head,imgs012.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Diseased dental pad 50_aug0.jpg,Head,Diseased Head,Diseased dental pad 50.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Diseased dental pad 50_aug1.jpg,Head,Diseased Head,Diseased dental pad 50.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Diseased dental pad 50_aug2.jpg,Head,Diseased Head,Diseased dental pad 50.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Lumpy_Skin_157_png.rf.36484ce6e38c7a777d40276ff4843315_aug0.jpg,Head,Diseased Head,Lumpy_Skin_157_png.rf.36484ce6e38c7a777d40276ff4843315.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Lumpy_Skin_157_png.rf.36484ce6e38c7a777d40276ff4843315_aug1.jpg,Head,Diseased Head,Lumpy_Skin_157_png.rf.36484ce6e38c7a777d40276ff4843315.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Lumpy_Skin_157_png.rf.36484ce6e38c7a777d40276ff4843315_aug2.jpg,Head,Diseased Head,Lumpy_Skin_157_png.rf.36484ce6e38c7a777d40276ff4843315.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG_8649-02_aug0.jpg,Head,Normal Head,IMG_8649-02.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG_8649-02_aug1.jpg,Head,Normal Head,IMG_8649-02.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG_8649-02_aug2.jpg,Head,Normal Head,IMG_8649-02.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\LSD-91-_jpg.rf.d7791df4b1b11007c7085edb71c522c7_aug0.jpg,Head,Diseased Head,LSD-91-_jpg.rf.d7791df4b1b11007c7085edb71c522c7.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\LSD-91-_jpg.rf.d7791df4b1b11007c7085edb71c522c7_aug1.jpg,Head,Diseased Head,LSD-91-_jpg.rf.d7791df4b1b11007c7085edb71c522c7.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\LSD-91-_jpg.rf.d7791df4b1b11007c7085edb71c522c7_aug2.jpg,Head,Diseased Head,LSD-91-_jpg.rf.d7791df4b1b11007c7085edb71c522c7.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\sapi_r_15_aug0.jpg,Head,Normal Head,sapi_r_15.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\sapi_r_15_aug1.jpg,Head,Normal Head,sapi_r_15.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\sapi_r_15_aug2.jpg,Head,Normal Head,sapi_r_15.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230826171609_aug0.jpg,Head,Normal Head,IMG20230826171609.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230826171609_aug1.jpg,Head,Normal Head,IMG20230826171609.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230826171609_aug2.jpg,Head,Normal Head,IMG20230826171609.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\cm1-1WM-1_aug0.jpg,Head,Diseased Head,cm1-1WM-1.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\cm1-1WM-1_aug1.jpg,Head,Diseased Head,cm1-1WM-1.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\cm1-1WM-1_aug2.jpg,Head,Diseased Head,cm1-1WM-1.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\5-Buffalo-cow-in-Laos-with-FMD-feeling-much-better-following-topical-treatment-with-Tri-Solfen_jpg.rf.3bfb82aa87195cd4946572f309dde523_aug0.jpg,Head,Diseased Head,5-Buffalo-cow-in-Laos-with-FMD-feeling-much-better-following-topical-treatment-with-Tri-Solfen_jpg.rf.3bfb82aa87195cd4946572f309dde523.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\5-Buffalo-cow-in-Laos-with-FMD-feeling-much-better-following-topical-treatment-with-Tri-Solfen_jpg.rf.3bfb82aa87195cd4946572f309dde523_aug1.jpg,Head,Diseased Head,5-Buffalo-cow-in-Laos-with-FMD-feeling-much-better-following-topical-treatment-with-Tri-Solfen_jpg.rf.3bfb82aa87195cd4946572f309dde523.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\5-Buffalo-cow-in-Laos-with-FMD-feeling-much-better-following-topical-treatment-with-Tri-Solfen_jpg.rf.3bfb82aa87195cd4946572f309dde523_aug2.jpg,Head,Diseased Head,5-Buffalo-cow-in-Laos-with-FMD-feeling-much-better-following-topical-treatment-with-Tri-Solfen_jpg.rf.3bfb82aa87195cd4946572f309dde523.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230723065158_aug0.jpg,Head,Normal Head,IMG20230723065158.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230723065158_aug1.jpg,Head,Normal Head,IMG20230723065158.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230723065158_aug2.jpg,Head,Normal Head,IMG20230723065158.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924143007_01_aug0.jpg,Head,Normal Head,IMG20230924143007_01.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924143007_01_aug1.jpg,Head,Normal Head,IMG20230924143007_01.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924143007_01_aug2.jpg,Head,Normal Head,IMG20230924143007_01.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Diseased dental pad 3_aug0.jpg,Head,Diseased Head,Diseased dental pad 3.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Diseased dental pad 3_aug1.jpg,Head,Diseased Head,Diseased dental pad 3.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Diseased dental pad 3_aug2.jpg,Head,Diseased Head,Diseased dental pad 3.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Diseased tongue 6_aug0.jpg,Head,Diseased Head,Diseased tongue 6.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Diseased tongue 6_aug1.jpg,Head,Diseased Head,Diseased tongue 6.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\Diseased tongue 6_aug2.jpg,Head,Diseased Head,Diseased tongue 6.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230723065055_aug0.jpg,Head,Normal Head,IMG20230723065055.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230723065055_aug1.jpg,Head,Normal Head,IMG20230723065055.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230723065055_aug2.jpg,Head,Normal Head,IMG20230723065055.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\Ayrshirecattle44_aug0.jpg,Head,Normal Head,Ayrshirecattle44.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\Ayrshirecattle44_aug1.jpg,Head,Normal Head,Ayrshirecattle44.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\Ayrshirecattle44_aug2.jpg,Head,Normal Head,Ayrshirecattle44.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924150505_aug0.jpg,Head,Normal Head,IMG20230924150505.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924150505_aug1.jpg,Head,Normal Head,IMG20230924150505.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924150505_aug2.jpg,Head,Normal Head,IMG20230924150505.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924150125_aug0.jpg,Head,Normal Head,IMG20230924150125.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924150125_aug1.jpg,Head,Normal Head,IMG20230924150125.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG20230924150125_aug2.jpg,Head,Normal Head,IMG20230924150125.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG_20230319_075722-01_aug0.jpg,Head,Normal Head,IMG_20230319_075722-01.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG_20230319_075722-01_aug1.jpg,Head,Normal Head,IMG_20230319_075722-01.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\IMG_20230319_075722-01_aug2.jpg,Head,Normal Head,IMG_20230319_075722-01.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\sapi_t_1_aug0.jpg,Head,Normal Head,sapi_t_1.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\sapi_t_1_aug1.jpg,Head,Normal Head,sapi_t_1.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\sapi_t_1_aug2.jpg,Head,Normal Head,sapi_t_1.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\-13-_jpg.rf.d0856413cfecd933cf5d87410de09e3a_aug0.jpg,Head,Diseased Head,-13-_jpg.rf.d0856413cfecd933cf5d87410de09e3a.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\-13-_jpg.rf.d0856413cfecd933cf5d87410de09e3a_aug1.jpg,Head,Diseased Head,-13-_jpg.rf.d0856413cfecd933cf5d87410de09e3a.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Diseased Head\-13-_jpg.rf.d0856413cfecd933cf5d87410de09e3a_aug2.jpg,Head,Diseased Head,-13-_jpg.rf.d0856413cfecd933cf5d87410de09e3a.jpg,.jpg,1,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\sapi_j_5_aug0.jpg,Head,Normal Head,sapi_j_5.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\sapi_j_5_aug1.jpg,Head,Normal Head,sapi_j_5.jpg,.jpg,0,0,train,1
c:\Users\ezzyo\OneDrive\Desktop\Machine_learning\outputs\augmented_images\Head\Normal Head\sapi_j_5_aug2.jpg,Head,Normal Head,sapi_j_5.jpg,.jpg,0,0,train,1
